,titre,link,speech_type,prenom,nom,date,theme,fonct,unique_id
3001,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé à France-Info le 21 août 2018, sur la mise en place du Plan de prévention de la canicule et le projet de réforme du système de santé.",https://www.vie-publique.fr/discours/206580-interview-de-mme-agnes-buzyn-ministre-des-solidarites-et-de-la-sante,Interview,Agnès,Buzyn,2018-08-21T12:00:00Z,SOCIÉTÉ,,206580
3002,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur les élections présidentielles au Mali, à Paris le 21 août 2018.",https://www.vie-publique.fr/discours/206578-declaration-de-m-jean-yves-le-drian-ministre-de-leurope-et-des-affair,Déclaration,Jean-Yves,Le Drian,2018-08-21T12:00:00Z,INTERNATIONAL,,206578
3003,"Entretien de Mme Nathalie Loiseau, ministre des affaires européennes, dans ""Le Monde"" du 20 août 2018, sur la construction européenne.",https://www.vie-publique.fr/discours/206576-entretien-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-da,Entretien,Nathalie,Loiseau,2018-08-20T12:00:00Z,INTERNATIONAL,,206576
3004,"Interview de M. Bruno Le Maire, ministre de l'économie et des finances, dans le quotidien grec ""To Vima"" du 19 août 2018, sur la réforme de la Zone euro, le Brexit, les désaccords commerciaux entre l'Union européenne et les Etats-Unis, la situation économique en Grèce et sur la politique économique en France.",https://www.vie-publique.fr/discours/206829-interview-de-m-bruno-le-maire-ministre-de-leconomie-et-des-finances,Interview,Bruno,Le Maire,2018-08-19T12:00:00Z,INTERNATIONAL,,206829
3005,"Entretien de Mme Nathalie Loiseau, ministre des affaires européennes, avec BFM le 18 août 2018, sur l'effondrement d'un viaduc à Gênes en Italie et sur les investissements de l'Union européenne dans les infrastructures de transport.",https://www.vie-publique.fr/discours/206573-entretien-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-av,Entretien,Nathalie,Loiseau,2018-08-18T12:00:00Z,INTERNATIONAL,,206573
3006,"Déclaration de M. Emmanuel Macron, Président de la République, sur le décès de Kofi Annan, ancien Secrétaire général des Nations unies, à Paris le 18 août 2018.",https://www.vie-publique.fr/discours/206560-declaration-de-m-emmanuel-macron-president-de-la-republique-sur-le-de,Déclaration,Emmanuel,Macron,2018-08-18T12:00:00Z,SOCIÉTÉ,,206560
3007,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur le décès de Kofi Annan, un ancien Secrétaire général des Nations unies, à Paris le 18 août 2018.",https://www.vie-publique.fr/discours/206570-declaration-de-m-jean-yves-le-drian-ministre-de-leurope-et-des-affair,Déclaration,Jean-Yves,Le Drian,2018-08-18T12:00:00Z,SOCIÉTÉ,,206570
3008,"Entretien de Mme Nathalie Loiseau, ministre des affaires européennes, avec CNews le 18 août 2018, sur l'effondrement d'un viaduc à Gênes en Italie, la question migratoire et sur l'entretien des infrastructures de transport en France.",https://www.vie-publique.fr/discours/206572-entretien-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-av,Entretien,Nathalie,Loiseau,2018-08-18T12:00:00Z,INTERNATIONAL,,206572
3009,"Entretien de Mme Nathalie Loiseau, ministre des affaires européennes, avec France Info le 18 août 2018, sur l'effondrement d'un viaduc à Gênes en Italie et sur l'entretien des infrastructures de transport en France.",https://www.vie-publique.fr/discours/206571-entretien-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-av,Entretien,Nathalie,Loiseau,2018-08-18T12:00:00Z,INTERNATIONAL,,206571
3010,"Entretien de Mme Nathalie Loiseau, ministre des affaires européennes, avec LCI le 18 août 2018, sur les victimes françaises de l'effondrement d'un viaduc à Gênes en Italie et sur l'état des infrastructures de transport en France.",https://www.vie-publique.fr/discours/206574-entretien-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-av,Entretien,Nathalie,Loiseau,2018-08-18T12:00:00Z,INTERNATIONAL,,206574
3011,"Entretien de Mme Nathalie Loiseau, ministre des affaires européennes, avec BFM TV le 17 août 2018, sur les victimes françaises de l'effondrement d'un viaduc à Gênes en Italie.",https://www.vie-publique.fr/discours/206559-entretien-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-av,Entretien,Nathalie,Loiseau,2018-08-17T12:00:00Z,INTERNATIONAL,,206559
3012,"Interview de Mme Sophie Cluzel, secrétaire d'Etat aux personnes handicapées à RMC le 17 août 2018, sur l'accessibilité des services publics (SNCF) aux handicapés.",https://www.vie-publique.fr/discours/206579-interview-de-mme-sophie-cluzel-secretaire-detat-aux-personnes-handicap,Interview,Sophie,Cluzel,2018-08-17T12:00:00Z,SOCIÉTÉ,,206579
3013,"Interview de Mme Frédérique Vidal, ministre de l'enseignement supérieur, de la recherche et de l'innovation à LCI le 16 août 2018, sur l'accompagnement des étudiants en recherche d'inscription et d'affectation à l'université sur le logiciel Parcoursup.",https://www.vie-publique.fr/discours/206535-interview-de-mme-frederique-vidal-ministre-de-lenseignement-superieur,Interview,Frédérique,Vidal,2018-08-16T12:00:00Z,SOCIÉTÉ,,206535
3014,"Interview de Mme Marlène Schiappa, secrétaire d'Etat à l'égalité entre les femmes et les hommes à BFMTV le 16 août 2018, sur l'éducation sexuelle à l'école et la violence contre les femmes au quotidien.",https://www.vie-publique.fr/discours/206531-interview-de-mme-marlene-schiappa-secretaire-detat-legalite-entre-l,Interview,Marlène,Schiappa,2018-08-16T12:00:00Z,SOCIÉTÉ,,206531
3015,"Entretien de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, dans ""Ouest France"" du 15 août 2018, sur l'accord entre plusieurs pays européens pour accueillir les réfugiés du navire humanitaire l'Aquarius et la question migratoire.",https://www.vie-publique.fr/discours/206546-entretien-de-m-jean-yves-le-drian-ministre-de-leurope-et-des-affaires,Entretien,Jean-Yves,Le Drian,2018-08-15T12:00:00Z,SOCIÉTÉ,,206546
3016,"Interview de Mme Nathalie Loiseau, ministre des affaires européennes, avec BFM TV le 15 août 2018, sur l'effondrement d'un viaduc à Gênes en Italie et sur la participation de l'Union européenne au financement des infrastructures de transport des Etats membres.",https://www.vie-publique.fr/discours/206547-interview-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-av,Interview,Nathalie,Loiseau,2018-08-15T12:00:00Z,INTERNATIONAL,,206547
3017,"Entretien de Mme Nathalie Loiseau, ministre des affaires européennes, avec Cnews le 15 août 2018, sur les victimes françaises de l'effondrement d'un viaduc à Gênes en Italie.",https://www.vie-publique.fr/discours/206548-entretien-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-av,Entretien,Nathalie,Loiseau,2018-08-15T12:00:00Z,INTERNATIONAL,,206548
3018,"Entretien de Mme Nathalie Loiseau, ministre des affaires européennes, avec France Info le 15 août 2018, sur les victimes françaises de l'effondrement d'un viaduc à Gênes en Italie.",https://www.vie-publique.fr/discours/206549-entretien-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes-av,Entretien,Nathalie,Loiseau,2018-08-15T12:00:00Z,INTERNATIONAL,,206549
3019,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur l'effondrement d'un viaduc à Gênes en Italie, à Paris le 14 août 2018",https://www.vie-publique.fr/discours/206544-declaration-de-m-jean-yves-le-drian-ministre-de-leurope-et-des-affair,Déclaration,Jean-Yves,Le Drian,2018-08-14T12:00:00Z,INTERNATIONAL,,206544
3020,"Entretien de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, avec France Info le 14 août 2018, sur l'effondrement d'un viaduc à Gênes en Italie, l'accord entre plusieurs pays européens pour accueillir les réfugiés du navire humanitaire l'Aquarius et sur un attentat terroriste à Londres.",https://www.vie-publique.fr/discours/206545-entretien-de-m-jean-yves-le-drian-ministre-de-leurope-et-des-affaires,Entretien,Jean-Yves,Le Drian,2018-08-14T12:00:00Z,INTERNATIONAL,,206545
3021,"Interview de Mme Geneviève Darrieussecq, secrétaire d'Etat auprès de la ministre des armées, avec Cnews le 8 août 2018, sur les commémorations du centenaire de la Bataille d'Amiens, l'opération Sentinelle, la protection du fort de Brégançon et sur l'affaire du chargé de mission de l'Elysée accusé de violences contre des manifestants le 1er mai à Paris.",https://www.vie-publique.fr/discours/206482-interview-de-mme-genevieve-darrieussecq-secretaire-detat-aupres-de-la,Interview,Geneviève,Darrieussecq,2018-08-08T12:00:00Z,INTERNATIONAL,,206482
3022,"Interview de Mme Florence Parly, ministre des armées, avec RMC le 8 août 2018, sur les commémorations du centenaire de la Bataille d'Amiens, la coopération militaire européenne, l'opération Barkhane, le budget militaire et sur la force Sentinelle.",https://www.vie-publique.fr/discours/206483-interview-de-mme-florence-parly-ministre-des-armees-avec-rmc-le-8-aout,Interview,,,2018-08-08T12:00:00Z,INTERNATIONAL,,206483
3023,"Interview de M. Stéphane Travert, ministre de l'agriculture et de l'alimentation, avec BFMTV le 8 août 2018, sur les conséquences de la sécheresse pour les agriculteurs français.",https://www.vie-publique.fr/discours/206484-interview-de-m-stephane-travert-ministre-de-lagriculture-et-de-lalim,Interview,Stéphane,Travert,2018-08-08T12:00:00Z,SOCIÉTÉ,,206484
3024,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé à Europe 1 le 8 août 2018, sur la fin de l'épisode caniculaire et la protection des personnes âgées dépendantes.",https://www.vie-publique.fr/discours/206529-interview-de-mme-agnes-buzyn-ministre-des-solidarites-et-de-la-sante,Interview,Agnès,Buzyn,2018-08-08T12:00:00Z,SOCIÉTÉ,,206529
3025,"Interview de M. Stéphane Travert, ministre de l'agriculture et de l'alimentation, avec RMC le 7 août 2018, sur les conséquences de la sécheresse pour l'agriculture et sur la baisse des récoltes de blé.",https://www.vie-publique.fr/discours/206461-interview-de-m-stephane-travert-ministre-de-lagriculture-et-de-lalim,Interview,Stéphane,Travert,2018-08-07T12:00:00Z,SOCIÉTÉ,,206461
3026,"Interview de M. Nicolas Hulot, ministre de la transition écologique et solidaire, avec Europe 1 le 7 août 2018, sur la la lutte contre la pollution atmosphérique et le réchauffement climatique.",https://www.vie-publique.fr/discours/206460-interview-de-m-nicolas-hulot-ministre-de-la-transition-ecologique-et-s,Interview,Nicolas,Hulot,2018-08-07T12:00:00Z,SOCIÉTÉ,,206460
3027,"Déclaration conjointe de la Haute Représentante Federica Mogherini et des ministres des Affaires étrangères du groupe E3, Jean-Yves Le Drian pour la France, Heiko Maas pour l'Allemagne et Jeremy Hunt pour le Royaume-Uni sur la réimposition de sanctions par les États-Unis du fait de leur retrait du Plan d'action global commun - JCPOA, le 6 août 2018",https://www.vie-publique.fr/discours/206457-declaration-conjointe-de-la-haute-representante-federica-mogherini-et-de,Déclaration,Ministère,de l'Europe et des Affaires étrangères,2018-08-06T12:00:00Z,INTERNATIONAL,,206457
3028,"Interview de M. Benjamin Griveaux, secrétaire dEtat, porte-parole du Gouvernement, à BFM TV le 3 août 2018, sur les conséquences politiques de l'affaire Benalla.",https://www.vie-publique.fr/discours/206506-interview-de-m-benjamin-griveaux-secretaire-detat-porte-parole-du-go,Interview,Benjamin,Griveaux,2018-08-03T12:00:00Z,INSTITUTIONS,,206506
3029,"Interview de M. Gérald Darmanin, ministre de l'action et des comptes publics, avec RTL le 3 août 2018, sur la croissance économique revue à la baisse, le paiement d'une partie des arrêts maladie par les employeurs, la hausse de la CSG, les taxes sur les carburants, le droit à l'erreur et sur l'affaire du chargé de mission de l'Elysée accusé de violences contre des manifestants le 1er mai à Paris.",https://www.vie-publique.fr/discours/206452-interview-de-m-gerald-darmanin-ministre-de-laction-et-des-comptes-pub,Interview,Gérald,Darmanin,2018-08-03T12:00:00Z,INSTITUTIONS,,206452
3030,"Interview de Mme Muriel Pénicaud, ministre du travail à France-Info le 3 août 2018, sur l'agenda social, les relations avec les partenaires sociaux et le dialogue social.",https://www.vie-publique.fr/discours/206481-interview-de-mme-muriel-penicaud-ministre-du-travail-france-info-le-3,Interview,Muriel,Penicaud,2018-08-03T12:00:00Z,SOCIÉTÉ,,206481
3031,"Interview de Mme Marlène Schiappa, secrétaire d'Etat à l'égalité entre les femmes et les hommes à LCI le 3 août 2018, sur la lutte contre les violences et le harcèlement sexuel.",https://www.vie-publique.fr/discours/206471-interview-de-mme-marlene-schiappa-secretaire-detat-legalite-entre-l,Interview,Marlène,Schiappa,2018-08-03T12:00:00Z,SOCIÉTÉ,,206471
3032,"Interview de Mme Marlène Schiappa, secrétaire d'Etat à l'égalité entre les femmes et les hommes à Europe 1 le 2 août 2018, sur la lutte contre les violences sexistes et sexuelles.",https://www.vie-publique.fr/discours/206470-interview-de-mme-marlene-schiappa-secretaire-detat-legalite-entre-l,Interview,Marlène,Schiappa,2018-08-02T12:00:00Z,SOCIÉTÉ,,206470
3033,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé à France-Inter le 2 août 2018, sur le déploiement du plan canicule et la protection des personnes âgées.",https://www.vie-publique.fr/discours/206528-interview-de-mme-agnes-buzyn-ministre-des-solidarites-et-de-la-sante,Interview,Agnès,Buzyn,2018-08-02T12:00:00Z,SOCIÉTÉ,,206528
3034,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur les relations franco-jordaniennes et sur les crises syriennes et libyennes, à Amman le 2 août 2018.",https://www.vie-publique.fr/discours/206533-declaration-de-m-jean-yves-le-drian-ministre-de-leurope-et-des-affair,Déclaration,Jean-Yves,Le Drian,2018-08-02T12:00:00Z,INTERNATIONAL,,206533
3035,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé à RMC le 1er août 2018, sur la prévention de la canicule et la protection des personnes âgées.",https://www.vie-publique.fr/discours/206527-interview-de-mme-agnes-buzyn-ministre-des-solidarites-et-de-la-sante,Interview,Agnès,Buzyn,2018-08-01T12:00:00Z,SOCIÉTÉ,,206527
3036,"Interview de Mme Brune Poirson, secrétaire d'Etat auprès du ministre de la transition écologique et solidaire, avec RTL le 1er août 2018, sur la politique de l'environnement et sur l'affaire du chargé de mission de l'Elysée accusé de violences contre des manifestants le 1er mai à Paris.",https://www.vie-publique.fr/discours/206441-interview-de-mme-brune-poirson-secretaire-detat-aupres-du-ministre-de,Interview,Brune,Poirson,2018-08-01T12:00:00Z,SOCIÉTÉ,,206441
3037,"Déclaration de Mme Nathalie Loiseau, ministre des affaires européennes, en réponse à une question sur la situation à Gaza, à l'Assemblée nationale le 1er août 2018.",https://www.vie-publique.fr/discours/206438-declaration-de-mme-nathalie-loiseau-ministre-des-affaires-europeennes,Déclaration,Nathalie,Loiseau,2018-08-01T12:00:00Z,INTERNATIONAL,,206438
3038,"Interview de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, avec France Info le 1er août 2018, sur l'affaire du chargé de mission de l'Elysée accusé de violences contre des manifestants le 1er mai à Paris, les relations euro-américaines, l'accord relatif au nucléaire iranien et sur la lutte contre le terrorisme en Syrie et en Libye.",https://www.vie-publique.fr/discours/206437-interview-de-m-jean-yves-le-drian-ministre-de-leurope-et-des-affaires,Interview,Jean-Yves,Le Drian,2018-08-01T12:00:00Z,INTERNATIONAL,,206437
